Time,BreathingWaveform
24/08/2018 10:11:23.488,7261672
24/08/2018 10:11:23.528,7263505
24/08/2018 10:11:23.568,7265861
24/08/2018 10:11:23.608,7266804
24/08/2018 10:11:23.648,7267590
24/08/2018 10:11:23.688,7267485
24/08/2018 10:11:23.728,7267590
24/08/2018 10:11:23.768,7267014
24/08/2018 10:11:23.808,7264500
24/08/2018 10:11:23.848,7263139
24/08/2018 10:11:23.888,7261201
24/08/2018 10:11:23.928,7258792
24/08/2018 10:11:23.968,7257273
24/08/2018 10:11:24.008,7255126
24/08/2018 10:11:24.048,7253660
24/08/2018 10:11:24.088,7251513
24/08/2018 10:11:24.128,7250151
24/08/2018 10:11:24.168,7248161
24/08/2018 10:11:24.208,7246538
24/08/2018 10:11:24.248,7245596
24/08/2018 10:11:24.288,7243239
24/08/2018 10:11:24.328,7242192
24/08/2018 10:11:24.368,7240359
24/08/2018 10:11:24.408,7238578
24/08/2018 10:11:24.448,7236589
24/08/2018 10:11:24.488,7234913
24/08/2018 10:11:24.528,7233918
24/08/2018 10:11:24.568,7232556
24/08/2018 10:11:24.608,7230880
24/08/2018 10:11:24.648,7230357
24/08/2018 10:11:24.688,7229519
24/08/2018 10:11:24.728,7228890
24/08/2018 10:11:24.768,7228157
24/08/2018 10:11:24.808,7227529
24/08/2018 10:11:24.848,7227948
24/08/2018 10:11:24.888,7227896
24/08/2018 10:11:24.928,7227424
24/08/2018 10:11:24.968,7227005
24/08/2018 10:11:25.008,7226848
24/08/2018 10:11:25.048,7225906
24/08/2018 10:11:25.088,7225644
24/08/2018 10:11:25.128,7226534
24/08/2018 10:11:25.168,7226534
24/08/2018 10:11:25.208,7224911
24/08/2018 10:11:25.248,7225225
24/08/2018 10:11:25.288,7225591
24/08/2018 10:11:25.328,7225382
24/08/2018 10:11:25.368,7223863
24/08/2018 10:11:25.408,7223601
24/08/2018 10:11:25.448,7222187
24/08/2018 10:11:25.488,7222030
24/08/2018 10:11:25.528,7222083
24/08/2018 10:11:25.568,7222292
24/08/2018 10:11:25.608,7221821
24/08/2018 10:11:25.648,7222397
24/08/2018 10:11:25.688,7223183
24/08/2018 10:11:25.728,7224649
24/08/2018 10:11:25.768,7226115
24/08/2018 10:11:25.808,7226901
24/08/2018 10:11:25.848,7228315
24/08/2018 10:11:25.888,7230043
24/08/2018 10:11:25.928,7231771
24/08/2018 10:11:25.968,7232870
24/08/2018 10:11:26.008,7234913
24/08/2018 10:11:26.048,7236274
24/08/2018 10:11:26.088,7238683
24/08/2018 10:11:26.128,7240254
24/08/2018 10:11:26.168,7242454
24/08/2018 10:11:26.208,7243291
24/08/2018 10:11:26.248,7245072
24/08/2018 10:11:26.288,7246067
24/08/2018 10:11:26.328,7247376
24/08/2018 10:11:26.368,7249261
24/08/2018 10:11:26.408,7250518
24/08/2018 10:11:26.448,7252037
24/08/2018 10:11:26.488,7253450
24/08/2018 10:11:26.528,7255650
24/08/2018 10:11:26.568,7257797
24/08/2018 10:11:26.608,7259159
24/08/2018 10:11:26.648,7260468
24/08/2018 10:11:26.688,7262877
24/08/2018 10:11:26.728,7264343
24/08/2018 10:11:26.768,7264710
24/08/2018 10:11:26.808,7264605
24/08/2018 10:11:26.848,7263662
24/08/2018 10:11:26.888,7263557
24/08/2018 10:11:26.928,7261515
24/08/2018 10:11:26.968,7259263
24/08/2018 10:11:27.008,7257745
24/08/2018 10:11:27.048,7256959
24/08/2018 10:11:27.088,7255545
24/08/2018 10:11:27.128,7252717
24/08/2018 10:11:27.168,7251461
24/08/2018 10:11:27.208,7249680
24/08/2018 10:11:27.248,7247586
24/08/2018 10:11:27.288,7245334
24/08/2018 10:11:27.328,7243763
24/08/2018 10:11:27.368,7241144
24/08/2018 10:11:27.408,7239364
24/08/2018 10:11:27.448,7238159
24/08/2018 10:11:27.488,7236850
24/08/2018 10:11:27.528,7236169
24/08/2018 10:11:27.568,7234861
24/08/2018 10:11:27.608,7234284
24/08/2018 10:11:27.648,7233813
24/08/2018 10:11:27.688,7233447
24/08/2018 10:11:27.728,7233394
24/08/2018 10:11:27.768,7232818
24/08/2018 10:11:27.808,7232923
24/08/2018 10:11:27.848,7231771
24/08/2018 10:11:27.888,7230252
24/08/2018 10:11:27.928,7229990
24/08/2018 10:11:27.968,7229309
24/08/2018 10:11:28.008,7229414
24/08/2018 10:11:28.048,7229047
24/08/2018 10:11:28.088,7228733
24/08/2018 10:11:28.128,7227738
24/08/2018 10:11:28.168,7228262
24/08/2018 10:11:28.208,7227162
24/08/2018 10:11:28.248,7225696
24/08/2018 10:11:28.288,7225434
24/08/2018 10:11:28.328,7224649
24/08/2018 10:11:28.368,7223915
24/08/2018 10:11:28.408,7223758
24/08/2018 10:11:28.448,7223758
24/08/2018 10:11:28.488,7224125
24/08/2018 10:11:28.528,7224282
24/08/2018 10:11:28.568,7224020
24/08/2018 10:11:28.608,7224701
24/08/2018 10:11:28.648,7225696
24/08/2018 10:11:28.688,7225225
24/08/2018 10:11:28.728,7225696
24/08/2018 10:11:28.768,7225277
24/08/2018 10:11:28.808,7224911
24/08/2018 10:11:28.848,7225591
24/08/2018 10:11:28.888,7225801
24/08/2018 10:11:28.928,7226691
24/08/2018 10:11:28.968,7227634
24/08/2018 10:11:29.008,7229624
24/08/2018 10:11:29.048,7230776
24/08/2018 10:11:29.088,7232347
24/08/2018 10:11:29.128,7232923
24/08/2018 10:11:29.168,7234075
24/08/2018 10:11:29.208,7235436
24/08/2018 10:11:29.248,7238317
24/08/2018 10:11:29.288,7240254
24/08/2018 10:11:29.328,7241406
24/08/2018 10:11:29.368,7243553
24/08/2018 10:11:29.408,7245962
24/08/2018 10:11:29.448,7248528
24/08/2018 10:11:29.488,7249261
24/08/2018 10:11:29.528,7251303
24/08/2018 10:11:29.568,7253503
24/08/2018 10:11:29.608,7255755
24/08/2018 10:11:29.648,7256854
24/08/2018 10:11:29.688,7259630
24/08/2018 10:11:29.728,7261096
24/08/2018 10:11:29.768,7263610
24/08/2018 10:11:29.808,7264762
24/08/2018 10:11:29.848,7266228
24/08/2018 10:11:29.888,7267223
24/08/2018 10:11:29.928,7268009
24/08/2018 10:11:29.968,7267485
24/08/2018 10:11:30.008,7265966
24/08/2018 10:11:30.048,7263243
24/08/2018 10:11:30.088,7261253
24/08/2018 10:11:30.128,7258007
24/08/2018 10:11:30.168,7256435
24/08/2018 10:11:30.208,7253765
24/08/2018 10:11:30.248,7250989
24/08/2018 10:11:30.288,7249157
24/08/2018 10:11:30.328,7247167
24/08/2018 10:11:30.368,7245177
24/08/2018 10:11:30.408,7243291
24/08/2018 10:11:30.448,7241092
24/08/2018 10:11:30.488,7239626
24/08/2018 10:11:30.528,7238212
24/08/2018 10:11:30.568,7237060
24/08/2018 10:11:30.608,7235489
24/08/2018 10:11:30.648,7234546
24/08/2018 10:11:30.688,7232923
24/08/2018 10:11:30.728,7231509
24/08/2018 10:11:30.768,7230357
24/08/2018 10:11:30.808,7229519
24/08/2018 10:11:30.848,7228524
24/08/2018 10:11:30.888,7227476
24/08/2018 10:11:30.928,7227319
24/08/2018 10:11:30.968,7225591
24/08/2018 10:11:31.008,7225068
24/08/2018 10:11:31.048,7223863
24/08/2018 10:11:31.088,7223444
24/08/2018 10:11:31.128,7222921
24/08/2018 10:11:31.168,7222607
24/08/2018 10:11:31.208,7223549
24/08/2018 10:11:31.248,7222973
24/08/2018 10:11:31.288,7223758
24/08/2018 10:11:31.328,7224282
24/08/2018 10:11:31.368,7223863
24/08/2018 10:11:31.408,7224806
24/08/2018 10:11:31.448,7224492
24/08/2018 10:11:31.488,7223968
24/08/2018 10:11:31.528,7224597
24/08/2018 10:11:31.568,7224492
24/08/2018 10:11:31.608,7224492
24/08/2018 10:11:31.648,7224597
24/08/2018 10:11:31.688,7225277
24/08/2018 10:11:31.728,7225277
24/08/2018 10:11:31.768,7225801
24/08/2018 10:11:31.808,7226063
24/08/2018 10:11:31.848,7226115
24/08/2018 10:11:31.888,7226796
24/08/2018 10:11:31.928,7227424
24/08/2018 10:11:31.968,7227686
24/08/2018 10:11:32.008,7229833
24/08/2018 10:11:32.048,7230933
24/08/2018 10:11:32.088,7234022
24/08/2018 10:11:32.128,7235122
24/08/2018 10:11:32.168,7237217
24/08/2018 10:11:32.208,7239573
24/08/2018 10:11:32.248,7241616
24/08/2018 10:11:32.288,7243815
24/08/2018 10:11:32.328,7246172
24/08/2018 10:11:32.368,7248266
24/08/2018 10:11:32.408,7249994
24/08/2018 10:11:32.448,7252770
24/08/2018 10:11:32.488,7254131
24/08/2018 10:11:32.528,7256174
24/08/2018 10:11:32.568,7258949
24/08/2018 10:11:32.608,7260992
24/08/2018 10:11:32.648,7261515
24/08/2018 10:11:32.688,7262772
24/08/2018 10:11:32.728,7264919
24/08/2018 10:11:32.768,7265914
24/08/2018 10:11:32.808,7266961
24/08/2018 10:11:32.848,7266909
24/08/2018 10:11:32.888,7265914
24/08/2018 10:11:32.928,7264343
24/08/2018 10:11:32.968,7262091
24/08/2018 10:11:33.008,7259473
24/08/2018 10:11:33.048,7257378
24/08/2018 10:11:33.088,7256017
24/08/2018 10:11:33.128,7254236
24/08/2018 10:11:33.168,7251461
24/08/2018 10:11:33.208,7248895
24/08/2018 10:11:33.248,7247481
24/08/2018 10:11:33.288,7245334
24/08/2018 10:11:33.328,7243763
24/08/2018 10:11:33.368,7242035
24/08/2018 10:11:33.408,7239468
24/08/2018 10:11:33.448,7238159
24/08/2018 10:11:33.488,7236589
24/08/2018 10:11:33.528,7235122
24/08/2018 10:11:33.568,7232451
24/08/2018 10:11:33.608,7230514
24/08/2018 10:11:33.648,7229100
24/08/2018 10:11:33.688,7228472
24/08/2018 10:11:33.728,7226901
24/08/2018 10:11:33.768,7226743
24/08/2018 10:11:33.808,7226272
24/08/2018 10:11:33.848,7226482
24/08/2018 10:11:33.888,7226063
24/08/2018 10:11:33.928,7225958
24/08/2018 10:11:33.968,7225906
24/08/2018 10:11:34.008,7226220
24/08/2018 10:11:34.048,7225958
24/08/2018 10:11:34.088,7225853
24/08/2018 10:11:34.128,7226010
24/08/2018 10:11:34.168,7226272
24/08/2018 10:11:34.208,7225329
24/08/2018 10:11:34.248,7225172
24/08/2018 10:11:34.288,7226168
24/08/2018 10:11:34.328,7225906
24/08/2018 10:11:34.368,7225225
24/08/2018 10:11:34.408,7225591
24/08/2018 10:11:34.448,7224439
24/08/2018 10:11:34.488,7223444
24/08/2018 10:11:34.528,7223497
24/08/2018 10:11:34.568,7222816
24/08/2018 10:11:34.608,7222397
24/08/2018 10:11:34.648,7221873
24/08/2018 10:11:34.688,7222397
24/08/2018 10:11:34.728,7223654
24/08/2018 10:11:34.768,7223078
24/08/2018 10:11:34.808,7223758
24/08/2018 10:11:34.848,7223549
24/08/2018 10:11:34.888,7223915
24/08/2018 10:11:34.928,7224597
24/08/2018 10:11:34.968,7224701
24/08/2018 10:11:35.008,7224125
24/08/2018 10:11:35.048,7224125
24/08/2018 10:11:35.088,7224073
24/08/2018 10:11:35.128,7223758
24/08/2018 10:11:35.168,7225068
24/08/2018 10:11:35.208,7225277
24/08/2018 10:11:35.248,7224754
24/08/2018 10:11:35.288,7225434
24/08/2018 10:11:35.328,7224911
24/08/2018 10:11:35.368,7226325
24/08/2018 10:11:35.408,7226953
24/08/2018 10:11:35.448,7227110
24/08/2018 10:11:35.488,7229571
24/08/2018 10:11:35.528,7231561
24/08/2018 10:11:35.568,7232766
24/08/2018 10:11:35.608,7233918
24/08/2018 10:11:35.648,7235855
24/08/2018 10:11:35.688,7237845
24/08/2018 10:11:35.728,7239468
24/08/2018 10:11:35.768,7242401
24/08/2018 10:11:35.808,7245805
24/08/2018 10:11:35.848,7248842
24/08/2018 10:11:35.888,7251827
24/08/2018 10:11:35.928,7254184
24/08/2018 10:11:35.968,7256959
24/08/2018 10:11:36.008,7258425
24/08/2018 10:11:36.048,7260834
24/08/2018 10:11:36.088,7263086
24/08/2018 10:11:36.128,7265600
24/08/2018 10:11:36.168,7268428
24/08/2018 10:11:36.208,7271098
24/08/2018 10:11:36.248,7275864
24/08/2018 10:11:36.288,7279529
24/08/2018 10:11:36.328,7283090
24/08/2018 10:11:36.368,7285133
24/08/2018 10:11:36.408,7287018
24/08/2018 10:11:36.448,7288641
24/08/2018 10:11:36.488,7288432
24/08/2018 10:11:36.528,7287541
24/08/2018 10:11:36.568,7285133
24/08/2018 10:11:36.608,7282305
24/08/2018 10:11:36.648,7278849
24/08/2018 10:11:36.688,7275288
24/08/2018 10:11:36.728,7271936
24/08/2018 10:11:36.768,7268009
24/08/2018 10:11:36.808,7265966
24/08/2018 10:11:36.848,7263714
24/08/2018 10:11:36.888,7262039
24/08/2018 10:11:36.928,7259525
24/08/2018 10:11:36.968,7257483
24/08/2018 10:11:37.008,7255860
24/08/2018 10:11:37.048,7253398
24/08/2018 10:11:37.088,7251251
24/08/2018 10:11:37.128,7249209
24/08/2018 10:11:37.168,7247167
24/08/2018 10:11:37.208,7245596
24/08/2018 10:11:37.248,7243868
24/08/2018 10:11:37.288,7242401
24/08/2018 10:11:37.328,7240045
24/08/2018 10:11:37.368,7238369
24/08/2018 10:11:37.408,7237217
24/08/2018 10:11:37.448,7235175
24/08/2018 10:11:37.488,7232870
24/08/2018 10:11:37.528,7232294
24/08/2018 10:11:37.568,7230671
24/08/2018 10:11:37.608,7229938
24/08/2018 10:11:37.648,7229624
24/08/2018 10:11:37.688,7228629
24/08/2018 10:11:37.728,7228315
24/08/2018 10:11:37.768,7228262
24/08/2018 10:11:37.808,7228000
24/08/2018 10:11:37.848,7227948
24/08/2018 10:11:37.888,7227529
24/08/2018 10:11:37.928,7226691
24/08/2018 10:11:37.968,7226429
24/08/2018 10:11:38.008,7226901
24/08/2018 10:11:38.048,7226796
24/08/2018 10:11:38.088,7226115
24/08/2018 10:11:38.128,7226220
24/08/2018 10:11:38.168,7226901
24/08/2018 10:11:38.208,7226586
24/08/2018 10:11:38.248,7226743
24/08/2018 10:11:38.288,7226482
24/08/2018 10:11:38.328,7226115
24/08/2018 10:11:38.368,7224335
24/08/2018 10:11:38.408,7224701
24/08/2018 10:11:38.448,7223340
24/08/2018 10:11:38.488,7223130
24/08/2018 10:11:38.528,7223444
24/08/2018 10:11:38.568,7223287
24/08/2018 10:11:38.608,7223915
24/08/2018 10:11:38.648,7223758
24/08/2018 10:11:38.688,7225015
24/08/2018 10:11:38.728,7225487
24/08/2018 10:11:38.768,7225958
24/08/2018 10:11:38.808,7226639
24/08/2018 10:11:38.848,7228000
24/08/2018 10:11:38.888,7229467
24/08/2018 10:11:38.928,7231090
24/08/2018 10:11:38.968,7233761
24/08/2018 10:11:39.008,7234598
24/08/2018 10:11:39.048,7237217
24/08/2018 10:11:39.088,7239259
24/08/2018 10:11:39.128,7241878
24/08/2018 10:11:39.168,7243658
24/08/2018 10:11:39.208,7246381
24/08/2018 10:11:39.248,7248685
24/08/2018 10:11:39.288,7249523
24/08/2018 10:11:39.328,7251042
24/08/2018 10:11:39.368,7253032
24/08/2018 10:11:39.408,7254498
24/08/2018 10:11:39.448,7256383
24/08/2018 10:11:39.488,7257483
24/08/2018 10:11:39.528,7259996
24/08/2018 10:11:39.568,7261620
24/08/2018 10:11:39.608,7262143
24/08/2018 10:11:39.648,7261620
24/08/2018 10:11:39.688,7261410
24/08/2018 10:11:39.728,7260258
24/08/2018 10:11:39.768,7257954
24/08/2018 10:11:39.808,7256174
24/08/2018 10:11:39.848,7253974
24/08/2018 10:11:39.888,7251722
24/08/2018 10:11:39.928,7249157
24/08/2018 10:11:39.968,7247533
24/08/2018 10:11:40.008,7244653
24/08/2018 10:11:40.048,7242401
24/08/2018 10:11:40.088,7239835
24/08/2018 10:11:40.128,7237636
24/08/2018 10:11:40.168,7235436
24/08/2018 10:11:40.208,7232242
24/08/2018 10:11:40.248,7231195
24/08/2018 10:11:40.288,7229414
24/08/2018 10:11:40.328,7228576
24/08/2018 10:11:40.368,7227215
24/08/2018 10:11:40.408,7226953
24/08/2018 10:11:40.448,7226743
24/08/2018 10:11:40.488,7226377
24/08/2018 10:11:40.528,7226115
24/08/2018 10:11:40.568,7226168
24/08/2018 10:11:40.608,7226848
24/08/2018 10:11:40.648,7226220
24/08/2018 10:11:40.688,7226063
24/08/2018 10:11:40.728,7225434
24/08/2018 10:11:40.768,7226220
24/08/2018 10:11:40.808,7225958
24/08/2018 10:11:40.848,7226482
24/08/2018 10:11:40.888,7226168
24/08/2018 10:11:40.928,7225801
24/08/2018 10:11:40.968,7225958
24/08/2018 10:11:41.008,7226639
24/08/2018 10:11:41.048,7225277
24/08/2018 10:11:41.088,7224492
24/08/2018 10:11:41.128,7223811
24/08/2018 10:11:41.168,7223340
24/08/2018 10:11:41.208,7223706
24/08/2018 10:11:41.248,7223863
24/08/2018 10:11:41.288,7225068
24/08/2018 10:11:41.328,7226534
24/08/2018 10:11:41.368,7227162
24/08/2018 10:11:41.408,7228157
24/08/2018 10:11:41.448,7229467
24/08/2018 10:11:41.488,7231509
24/08/2018 10:11:41.528,7232504
24/08/2018 10:11:41.568,7235332
24/08/2018 10:11:41.608,7236746
24/08/2018 10:11:41.648,7238893
24/08/2018 10:11:41.688,7240987
24/08/2018 10:11:41.728,7242349
24/08/2018 10:11:41.768,7245019
24/08/2018 10:11:41.808,7246695
24/08/2018 10:11:41.848,7247638
24/08/2018 10:11:41.888,7248580
24/08/2018 10:11:41.928,7250675
24/08/2018 10:11:41.968,7252613
24/08/2018 10:11:42.008,7254289
24/08/2018 10:11:42.048,7255755
24/08/2018 10:11:42.088,7257483
24/08/2018 10:11:42.128,7259944
24/08/2018 10:11:42.168,7261672
24/08/2018 10:11:42.208,7263086
24/08/2018 10:11:42.248,7263924
24/08/2018 10:11:42.288,7263557
24/08/2018 10:11:42.328,7262667
24/08/2018 10:11:42.368,7261044
24/08/2018 10:11:42.408,7258425
24/08/2018 10:11:42.448,7256802
24/08/2018 10:11:42.488,7254655
24/08/2018 10:11:42.528,7252822
24/08/2018 10:11:42.568,7249471
24/08/2018 10:11:42.608,7247167
24/08/2018 10:11:42.648,7244286
24/08/2018 10:11:42.688,7240568
24/08/2018 10:11:42.728,7237740
24/08/2018 10:11:42.768,7235593
24/08/2018 10:11:42.808,7234389
24/08/2018 10:11:42.848,7232294
24/08/2018 10:11:42.888,7230723
24/08/2018 10:11:42.928,7230619
24/08/2018 10:11:42.968,7229571
24/08/2018 10:11:43.008,7228315
24/08/2018 10:11:43.048,7227896
24/08/2018 10:11:43.088,7227581
24/08/2018 10:11:43.128,7227319
24/08/2018 10:11:43.168,7226691
24/08/2018 10:11:43.208,7226482
24/08/2018 10:11:43.248,7226325
24/08/2018 10:11:43.288,7225958
24/08/2018 10:11:43.328,7225853
24/08/2018 10:11:43.368,7225696
24/08/2018 10:11:43.408,7225539
24/08/2018 10:11:43.448,7225748
24/08/2018 10:11:43.488,7224073
24/08/2018 10:11:43.528,7223915
24/08/2018 10:11:43.568,7222868
24/08/2018 10:11:43.608,7222502
24/08/2018 10:11:43.648,7221926
24/08/2018 10:11:43.688,7222345
24/08/2018 10:11:43.728,7223392
24/08/2018 10:11:43.768,7223025
24/08/2018 10:11:43.808,7223968
24/08/2018 10:11:43.848,7223654
24/08/2018 10:11:43.888,7224387
24/08/2018 10:11:43.928,7224911
24/08/2018 10:11:43.968,7223968
24/08/2018 10:11:44.008,7225172
24/08/2018 10:11:44.048,7224806
24/08/2018 10:11:44.088,7225748
24/08/2018 10:11:44.128,7227058
24/08/2018 10:11:44.168,7226953
24/08/2018 10:11:44.208,7227948
24/08/2018 10:11:44.248,7230252
24/08/2018 10:11:44.288,7230671
24/08/2018 10:11:44.328,7231666
24/08/2018 10:11:44.368,7232713
24/08/2018 10:11:44.408,7234913
24/08/2018 10:11:44.448,7236117
24/08/2018 10:11:44.488,7238317
24/08/2018 10:11:44.528,7239626
24/08/2018 10:11:44.568,7243344
24/08/2018 10:11:44.608,7244810
24/08/2018 10:11:44.648,7246381
24/08/2018 10:11:44.688,7248580
24/08/2018 10:11:44.728,7250413
24/08/2018 10:11:44.768,7252613
24/08/2018 10:11:44.808,7254498
24/08/2018 10:11:44.848,7256331
24/08/2018 10:11:44.888,7258007
24/08/2018 10:11:44.928,7260363
24/08/2018 10:11:44.968,7261253
24/08/2018 10:11:45.008,7262562
24/08/2018 10:11:45.048,7263453
24/08/2018 10:11:45.088,7262772
24/08/2018 10:11:45.128,7260782
24/08/2018 10:11:45.168,7257378
24/08/2018 10:11:45.208,7255231
24/08/2018 10:11:45.248,7253136
24/08/2018 10:11:45.288,7251879
24/08/2018 10:11:45.328,7248790
24/08/2018 10:11:45.368,7246433
24/08/2018 10:11:45.408,7246067
24/08/2018 10:11:45.448,7243134
24/08/2018 10:11:45.488,7241668
24/08/2018 10:11:45.528,7239730
24/08/2018 10:11:45.568,7238264
24/08/2018 10:11:45.608,7236955
24/08/2018 10:11:45.648,7235646
24/08/2018 10:11:45.688,7233656
24/08/2018 10:11:45.728,7232713
24/08/2018 10:11:45.768,7231823
24/08/2018 10:11:45.808,7231299
24/08/2018 10:11:45.848,7229467
24/08/2018 10:11:45.888,7228890
24/08/2018 10:11:45.928,7227476
24/08/2018 10:11:45.968,7227424
24/08/2018 10:11:46.008,7226586
24/08/2018 10:11:46.048,7224597
24/08/2018 10:11:46.088,7224282
24/08/2018 10:11:46.128,7223758
24/08/2018 10:11:46.168,7223811
24/08/2018 10:11:46.208,7223287
24/08/2018 10:11:46.248,7223340
24/08/2018 10:11:46.288,7224073
24/08/2018 10:11:46.328,7223654
24/08/2018 10:11:46.368,7224125
24/08/2018 10:11:46.408,7224701
24/08/2018 10:11:46.448,7224754
24/08/2018 10:11:46.488,7225434
24/08/2018 10:11:46.528,7225172
24/08/2018 10:11:46.568,7225329
24/08/2018 10:11:46.608,7225225
24/08/2018 10:11:46.648,7225120
24/08/2018 10:11:46.688,7225277
24/08/2018 10:11:46.728,7226115
24/08/2018 10:11:46.768,7227843
24/08/2018 10:11:46.808,7228210
24/08/2018 10:11:46.848,7228367
24/08/2018 10:11:46.888,7230043
24/08/2018 10:11:46.928,7231247
24/08/2018 10:11:46.968,7231875
24/08/2018 10:11:47.008,7234075
24/08/2018 10:11:47.048,7234965
24/08/2018 10:11:47.088,7237060
24/08/2018 10:11:47.128,7238578
24/08/2018 10:11:47.168,7240464
24/08/2018 10:11:47.208,7241878
24/08/2018 10:11:47.248,7244496
24/08/2018 10:11:47.288,7246014
24/08/2018 10:11:47.328,7247690
24/08/2018 10:11:47.368,7249418
24/08/2018 10:11:47.408,7251618
24/08/2018 10:11:47.448,7253293
24/08/2018 10:11:47.488,7254707
24/08/2018 10:11:47.528,7257431
24/08/2018 10:11:47.568,7258059
24/08/2018 10:11:47.608,7259996
24/08/2018 10:11:47.648,7261358
24/08/2018 10:11:47.688,7262458
24/08/2018 10:11:47.728,7264081
24/08/2018 10:11:47.768,7264186
24/08/2018 10:11:47.808,7264605
24/08/2018 10:11:47.848,7262196
24/08/2018 10:11:47.888,7259473
24/08/2018 10:11:47.928,7257483
24/08/2018 10:11:47.968,7255545
24/08/2018 10:11:48.008,7253346
24/08/2018 10:11:48.048,7251618
24/08/2018 10:11:48.088,7250256
24/08/2018 10:11:48.128,7247743
24/08/2018 10:11:48.168,7245962
24/08/2018 10:11:48.208,7244862
24/08/2018 10:11:48.248,7242925
24/08/2018 10:11:48.288,7240935
24/08/2018 10:11:48.328,7238578
24/08/2018 10:11:48.368,7237531
24/08/2018 10:11:48.408,7236065
24/08/2018 10:11:48.448,7235122
24/08/2018 10:11:48.488,7233604
24/08/2018 10:11:48.528,7231980
24/08/2018 10:11:48.568,7231299
24/08/2018 10:11:48.608,7230357
24/08/2018 10:11:48.648,7229257
24/08/2018 10:11:48.688,7229152
24/08/2018 10:11:48.728,7227581
24/08/2018 10:11:48.768,7226220
24/08/2018 10:11:48.808,7225958
24/08/2018 10:11:48.848,7226220
24/08/2018 10:11:48.888,7225329
24/08/2018 10:11:48.928,7224806
24/08/2018 10:11:48.968,7224754
24/08/2018 10:11:49.008,7225434
24/08/2018 10:11:49.048,7224806
24/08/2018 10:11:49.088,7226168
24/08/2018 10:11:49.128,7226639
24/08/2018 10:11:49.168,7227267
24/08/2018 10:11:49.208,7227005
24/08/2018 10:11:49.248,7226586
24/08/2018 10:11:49.288,7226220
24/08/2018 10:11:49.328,7226848
24/08/2018 10:11:49.368,7226743
24/08/2018 10:11:49.408,7226691
24/08/2018 10:11:49.448,7226848
24/08/2018 10:11:49.488,7227058
24/08/2018 10:11:49.528,7226220
24/08/2018 10:11:49.568,7226429
24/08/2018 10:11:49.608,7225329
24/08/2018 10:11:49.648,7224387
24/08/2018 10:11:49.688,7223811
24/08/2018 10:11:49.728,7223235
24/08/2018 10:11:49.768,7223025
24/08/2018 10:11:49.808,7222345
24/08/2018 10:11:49.848,7223078
24/08/2018 10:11:49.888,7223968
24/08/2018 10:11:49.928,7224858
24/08/2018 10:11:49.968,7225225
24/08/2018 10:11:50.008,7226743
24/08/2018 10:11:50.048,7227843
24/08/2018 10:11:50.088,7229571
24/08/2018 10:11:50.128,7231352
24/08/2018 10:11:50.168,7233028
24/08/2018 10:11:50.208,7234808
24/08/2018 10:11:50.248,7236327
24/08/2018 10:11:50.288,7238788
24/08/2018 10:11:50.328,7240882
24/08/2018 10:11:50.368,7243291
24/08/2018 10:11:50.408,7244967
24/08/2018 10:11:50.448,7246433
24/08/2018 10:11:50.488,7248685
24/08/2018 10:11:50.528,7249366
24/08/2018 10:11:50.568,7251879
24/08/2018 10:11:50.608,7253555
24/08/2018 10:11:50.648,7255126
24/08/2018 10:11:50.688,7258164
24/08/2018 10:11:50.728,7259159
24/08/2018 10:11:50.768,7261253
24/08/2018 10:11:50.808,7262300
24/08/2018 10:11:50.848,7263034
24/08/2018 10:11:50.888,7263296
24/08/2018 10:11:50.928,7263296
24/08/2018 10:11:50.968,7262562
24/08/2018 10:11:51.008,7260939
24/08/2018 10:11:51.048,7258949
24/08/2018 10:11:51.088,7257640
24/08/2018 10:11:51.128,7256331
24/08/2018 10:11:51.168,7253870
24/08/2018 10:11:51.208,7251408
24/08/2018 10:11:51.248,7248580
24/08/2018 10:11:51.288,7246276
24/08/2018 10:11:51.328,7244286
24/08/2018 10:11:51.368,7242663
24/08/2018 10:11:51.408,7240725
24/08/2018 10:11:51.448,7239154
24/08/2018 10:11:51.488,7237897
24/08/2018 10:11:51.528,7237322
24/08/2018 10:11:51.568,7236222
24/08/2018 10:11:51.608,7234441
24/08/2018 10:11:51.648,7233394
24/08/2018 10:11:51.688,7233499
24/08/2018 10:11:51.728,7231666
24/08/2018 10:11:51.768,7231090
24/08/2018 10:11:51.808,7230147
24/08/2018 10:11:51.848,7229729
24/08/2018 10:11:51.888,7229729
24/08/2018 10:11:51.928,7228733
24/08/2018 10:11:51.968,7228419
24/08/2018 10:11:52.008,7227738
24/08/2018 10:11:52.048,7226953
24/08/2018 10:11:52.088,7226220
24/08/2018 10:11:52.128,7224282
24/08/2018 10:11:52.168,7224387
24/08/2018 10:11:52.208,7223758
24/08/2018 10:11:52.248,7223915
24/08/2018 10:11:52.288,7224230
24/08/2018 10:11:52.328,7223968
24/08/2018 10:11:52.368,7224911
24/08/2018 10:11:52.408,7224597
24/08/2018 10:11:52.448,7224387
24/08/2018 10:11:52.488,7226010
24/08/2018 10:11:52.528,7226691
24/08/2018 10:11:52.568,7226743
24/08/2018 10:11:52.608,7227738
24/08/2018 10:11:52.648,7228472
24/08/2018 10:11:52.688,7229467
24/08/2018 10:11:52.728,7231404
24/08/2018 10:11:52.768,7232923
24/08/2018 10:11:52.808,7235018
24/08/2018 10:11:52.848,7235593
24/08/2018 10:11:52.888,7237426
