Time,BreathingWaveform
20/08/2018 12:04:52.234,6802519
20/08/2018 12:04:52.274,6801839
20/08/2018 12:04:52.314,6800896
20/08/2018 12:04:52.354,6800582
20/08/2018 12:04:52.394,6799377
20/08/2018 12:04:52.434,6799482
20/08/2018 12:04:52.474,6799482
20/08/2018 12:04:52.514,6799220
20/08/2018 12:04:52.554,6799744
20/08/2018 12:04:52.594,6800477
20/08/2018 12:04:52.634,6800634
20/08/2018 12:04:52.674,6801577
20/08/2018 12:04:52.714,6801367
20/08/2018 12:04:52.754,6801891
20/08/2018 12:04:52.794,6801734
20/08/2018 12:04:52.834,6802205
20/08/2018 12:04:52.874,6803985
20/08/2018 12:04:52.914,6805033
20/08/2018 12:04:52.954,6806551
20/08/2018 12:04:52.994,6808175
20/08/2018 12:04:53.034,6808489
20/08/2018 12:04:53.074,6809693
20/08/2018 12:04:53.114,6809746
20/08/2018 12:04:53.154,6810636
20/08/2018 12:04:53.194,6810060
20/08/2018 12:04:53.234,6810112
20/08/2018 12:04:53.274,6811631
20/08/2018 12:04:53.314,6811317
20/08/2018 12:04:53.354,6812103
20/08/2018 12:04:53.394,6813045
20/08/2018 12:04:53.434,6814406
20/08/2018 12:04:53.474,6817130
20/08/2018 12:04:53.514,6824775
20/08/2018 12:04:53.554,6829645
20/08/2018 12:04:53.594,6831112
20/08/2018 12:04:53.634,6829802
20/08/2018 12:04:53.674,6826346
20/08/2018 12:04:53.714,6820167
20/08/2018 12:04:53.754,6812626
20/08/2018 12:04:53.794,6808280
20/08/2018 12:04:53.834,6806132
20/08/2018 12:04:53.874,6805295
20/08/2018 12:04:53.914,6803985
20/08/2018 12:04:53.954,6802990
20/08/2018 12:04:53.994,6802467
20/08/2018 12:04:54.034,6802886
20/08/2018 12:04:54.074,6801943
20/08/2018 12:04:54.114,6801210
20/08/2018 12:04:54.154,6800425
20/08/2018 12:04:54.194,6798382
20/08/2018 12:04:54.234,6798906
20/08/2018 12:04:54.274,6798330
20/08/2018 12:04:54.314,6797963
20/08/2018 12:04:54.354,6797859
20/08/2018 12:04:54.394,6798435
20/08/2018 12:04:54.434,6797701
20/08/2018 12:04:54.474,6797282
20/08/2018 12:04:54.514,6797806
20/08/2018 12:04:54.554,6797806
20/08/2018 12:04:54.594,6797387
20/08/2018 12:04:54.634,6797597
20/08/2018 12:04:54.674,6797597
20/08/2018 12:04:54.714,6798330
20/08/2018 12:04:54.754,6798435
20/08/2018 12:04:54.794,6799168
20/08/2018 12:04:54.834,6799168
20/08/2018 12:04:54.874,6798644
20/08/2018 12:04:54.914,6798173
20/08/2018 12:04:54.954,6796968
20/08/2018 12:04:54.994,6797021
20/08/2018 12:04:55.034,6796130
20/08/2018 12:04:55.074,6795711
20/08/2018 12:04:55.114,6795397
20/08/2018 12:04:55.154,6795502
20/08/2018 12:04:55.194,6795816
20/08/2018 12:04:55.234,6796445
20/08/2018 12:04:55.274,6797911
20/08/2018 12:04:55.314,6798068
20/08/2018 12:04:55.354,6797544
20/08/2018 12:04:55.394,6797859
20/08/2018 12:04:55.434,6797754
20/08/2018 12:04:55.474,6798487
20/08/2018 12:04:55.514,6796235
20/08/2018 12:04:55.554,6795083
20/08/2018 12:04:55.594,6795083
20/08/2018 12:04:55.634,6795659
20/08/2018 12:04:55.674,6796864
20/08/2018 12:04:55.714,6798278
20/08/2018 12:04:55.754,6797649
20/08/2018 12:04:55.794,6796130
20/08/2018 12:04:55.834,6796707
20/08/2018 12:04:55.874,6796759
20/08/2018 12:04:55.914,6797492
20/08/2018 12:04:55.954,6798173
20/08/2018 12:04:55.994,6799272
20/08/2018 12:04:56.034,6799168
20/08/2018 12:04:56.074,6796916
20/08/2018 12:04:56.114,6797021
20/08/2018 12:04:56.154,6803776
20/08/2018 12:04:56.194,6802310
20/08/2018 12:04:56.234,6802467
20/08/2018 12:04:56.274,6802048
20/08/2018 12:04:56.314,6802519
20/08/2018 12:04:56.354,6801262
20/08/2018 12:04:56.394,6799691
20/08/2018 12:04:56.434,6797911
20/08/2018 12:04:56.474,6799220
20/08/2018 12:04:56.514,6798330
20/08/2018 12:04:56.554,6799377
20/08/2018 12:04:56.594,6801262
20/08/2018 12:04:56.634,6800896
20/08/2018 12:04:56.674,6801000
20/08/2018 12:04:56.714,6802414
20/08/2018 12:04:56.754,6802990
20/08/2018 12:04:56.794,6804823
20/08/2018 12:04:56.834,6808960
20/08/2018 12:04:56.874,6812574
20/08/2018 12:04:56.914,6811264
20/08/2018 12:04:56.954,6810374
20/08/2018 12:04:56.994,6808122
20/08/2018 12:04:57.034,6805818
